Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
MAP7 domain-containing protein 1 isoform X2,TRUE,TRUE,TRUE
cytoplasmic tRNA 2-thiolation protein 1,TRUE,TRUE,TRUE
"serine/threonine-protein phosphatase PGAM5, mitochondrial isoform X2",TRUE,TRUE,TRUE
receptor expression-enhancing protein 1 isoform X2,TRUE,TRUE,TRUE
osteocrin,TRUE,TRUE,TRUE
peptidyl-prolyl cis-trans isomerase FKBP2 isoform X1,TRUE,TRUE,TRUE
transcriptional repressor CTCFL,TRUE,TRUE,TRUE
myocyte-specific enhancer factor 2C isoform X4,TRUE,TRUE,TRUE
angiopoietin-related protein 7,TRUE,TRUE,TRUE
mucin-2,TRUE,TRUE,TRUE
cysteine-rich hydrophobic domain-containing protein 2,TRUE,TRUE,TRUE
histone H1.10,TRUE,TRUE,TRUE
DENN domain-containing protein 1B isoform X1,TRUE,TRUE,TRUE
ubiquitin carboxyl-terminal hydrolase 11 isoform X4,TRUE,TRUE,TRUE
C-terminal-binding protein 1 isoform X2,TRUE,TRUE,TRUE
claudin-6,TRUE,TRUE,TRUE
fumarylacetoacetase isoform X1,TRUE,TRUE,TRUE
olfactory receptor 10G9-like,TRUE,TRUE,TRUE
TLR adapter interacting with SLC15A4 on the lysosome,TRUE,TRUE,TRUE
mitochondrial translation release factor in rescue,TRUE,TRUE,TRUE
lysophosphatidic acid receptor 4,TRUE,TRUE,TRUE
uncharacterized protein CXorf38 homolog isoform X2,TRUE,TRUE,TRUE
mediator of RNA polymerase II transcription subunit 9,TRUE,TRUE,TRUE
potassium voltage-gated channel subfamily V member 1,TRUE,TRUE,TRUE
apoptosis inhibitor 5 isoform X1,TRUE,TRUE,TRUE
kinesin light chain 3,TRUE,TRUE,TRUE
epidermal growth factor receptor substrate 15 isoform X3,TRUE,TRUE,TRUE
N-alpha-acetyltransferase 30,TRUE,TRUE,TRUE
thrombomodulin,TRUE,TRUE,TRUE
sodium-dependent phosphate transporter 2,TRUE,TRUE,TRUE
F-actin-monooxygenase MICAL1 isoform X1,TRUE,TRUE,TRUE
"keratin, type II cuticular Hb4",TRUE,TRUE,TRUE
T cell receptor beta variable 9-like,TRUE,TRUE,TRUE
protein lifeguard 1,TRUE,TRUE,TRUE
calcium homeostasis endoplasmic reticulum protein isoform X1,TRUE,TRUE,TRUE
receptor-type tyrosine-protein phosphatase alpha isoform X3,TRUE,TRUE,TRUE
SKI family transcriptional corepressor 2,TRUE,TRUE,TRUE
AP-5 complex subunit zeta-1 isoform X2,TRUE,TRUE,TRUE
transcription elongation regulator 1 isoform X3,TRUE,TRUE,TRUE
phosphatidylinositol 4-phosphate 5-kinase type-1 gamma isoform X2,TRUE,TRUE,TRUE
NADP-dependent malic enzyme,TRUE,TRUE,TRUE
ubiquitin-associated protein 2-like isoform X15,TRUE,TRUE,TRUE
torsin-4A,TRUE,TRUE,TRUE
lysosomal cobalamin transporter ABCD4 isoform X2,TRUE,TRUE,TRUE
olfactory receptor 5C1,TRUE,TRUE,TRUE
histone-lysine N-methyltransferase SMYD1 isoform X1,TRUE,TRUE,TRUE
myocyte-specific enhancer factor 2A isoform X2,TRUE,TRUE,TRUE
choline/ethanolamine kinase isoform X2,TRUE,TRUE,TRUE
dystrobrevin alpha isoform X3,TRUE,TRUE,TRUE
sperm acrosome membrane-associated protein 4,TRUE,TRUE,TRUE
neuralized-like protein 2,TRUE,TRUE,TRUE
methylsterol monooxygenase 1,TRUE,TRUE,TRUE
tubulin beta-6 chain,TRUE,TRUE,TRUE
taste receptor type 2 member 4,TRUE,TRUE,TRUE
transcription factor SOX-13 isoform X2,TRUE,TRUE,TRUE
zinc finger protein 804A,TRUE,TRUE,TRUE
apoptosis regulator Bcl-2 isoform X2,TRUE,TRUE,TRUE
trafficking protein particle complex subunit 13 isoform X2,TRUE,TRUE,TRUE
membrane-associated progesterone receptor component 2,TRUE,TRUE,TRUE
protein mago nashi homolog,TRUE,TRUE,TRUE
activated CDC42 kinase 1 isoform X10,TRUE,TRUE,TRUE
cip1-interacting zinc finger protein isoform X4,TRUE,TRUE,TRUE
bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform X1,TRUE,TRUE,TRUE
palmdelphin,TRUE,TRUE,TRUE
vesicle transport through interaction with t-SNAREs homolog 1A isoform X5,TRUE,TRUE,TRUE
glucoside xylosyltransferase 2,TRUE,TRUE,TRUE
KN motif and ankyrin repeat domain-containing protein 1 isoform X3,TRUE,TRUE,TRUE
CD40 ligand,TRUE,TRUE,TRUE
TBC1 domain family member 16 isoform X1,TRUE,TRUE,TRUE
sodium/hydrogen exchanger 8 isoform X2,TRUE,TRUE,TRUE
transcription factor MafK isoform X2,TRUE,TRUE,TRUE
oxysterol-binding protein-related protein 6 isoform X4,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: nucleosome assembly protein 1-like 3,TRUE,TRUE,TRUE
interleukin-25,TRUE,TRUE,TRUE
leucine-rich repeat transmembrane protein FLRT1,TRUE,TRUE,TRUE
proline-rich protein 14 isoform X2,TRUE,TRUE,TRUE
vasodilator-stimulated phosphoprotein isoform X1,TRUE,TRUE,TRUE
heterogeneous nuclear ribonucleoproteins C1/C2 isoform X1,TRUE,TRUE,TRUE
cell cycle progression protein 1 isoform X6,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: fatty acid hydroxylase domain-containing protein 2,TRUE,TRUE,TRUE
double-stranded RNA-binding protein Staufen homolog 1 isoform X3,TRUE,TRUE,TRUE
putative gap junction epsilon-1 protein,TRUE,TRUE,TRUE
olfactory receptor 5AU1,TRUE,TRUE,TRUE
alpha-globin transcription factor CP2 isoform X3,TRUE,TRUE,TRUE
protein Wnt-6,TRUE,TRUE,TRUE
anion exchange transporter,TRUE,TRUE,TRUE
secretoglobin family 3A member 2,TRUE,TRUE,TRUE
polyunsaturated fatty acid lipoxygenase ALOX15,TRUE,TRUE,TRUE
olfactory receptor 4K13-like,TRUE,TRUE,TRUE
solute carrier family 13 member 1,TRUE,TRUE,TRUE
histone H2A type 2-A,TRUE,TRUE,TRUE
semaphorin-3B isoform X2,TRUE,TRUE,TRUE
"alpha-2,8-sialyltransferase 8F",TRUE,TRUE,TRUE
protein IWS1 homolog isoform X1,TRUE,TRUE,TRUE
otoraplin,TRUE,TRUE,TRUE
sulfotransferase 6B1,TRUE,TRUE,TRUE
centrosomal protein 43 isoform X3,TRUE,TRUE,TRUE
cyclin-dependent kinase 8 isoform X3,TRUE,TRUE,TRUE
SWI/SNF complex subunit SMARCC2 isoform X2,TRUE,TRUE,TRUE
coagulation factor X,TRUE,TRUE,TRUE
zinc finger protein 740 isoform X2,TRUE,TRUE,TRUE
olfactory receptor 1N2,TRUE,TRUE,TRUE
transmembrane protein 184B isoform X1,TRUE,TRUE,TRUE
integrin beta-1 isoform X2,TRUE,TRUE,TRUE
"methionine--tRNA ligase, mitochondrial",TRUE,TRUE,TRUE
phosphatidylinositol-binding clathrin assembly protein isoform X5,TRUE,TRUE,TRUE
clusterin,TRUE,TRUE,TRUE
histone H3.3C,TRUE,TRUE,TRUE
microtubule-associated serine/threonine-protein kinase 2 isoform X5,TRUE,TRUE,TRUE
activated CDC42 kinase 1 isoform X2,TRUE,TRUE,TRUE
von Hippel-Lindau disease tumor suppressor,TRUE,TRUE,TRUE
hepatocyte nuclear factor 3-gamma,TRUE,TRUE,TRUE
uridine phosphorylase 1 isoform X2,TRUE,TRUE,TRUE
14-3-3 protein sigma,TRUE,TRUE,TRUE
transmembrane protease serine 12,TRUE,TRUE,TRUE
liprin-beta-2 isoform X3,TRUE,TRUE,TRUE
WD repeat-containing protein 43,TRUE,TRUE,TRUE
VPS9 domain-containing protein 1 isoform X3,TRUE,TRUE,TRUE
angiomotin-like protein 2 isoform X2,TRUE,TRUE,TRUE
gap junction gamma-1 protein,TRUE,TRUE,TRUE
vesicle transport through interaction with t-SNAREs homolog 1A isoform X1,TRUE,TRUE,TRUE
C-X-C motif chemokine 16,TRUE,TRUE,TRUE
liprin-alpha-1-like,TRUE,TRUE,TRUE
abl interactor 1 isoform X6,TRUE,TRUE,TRUE
EF-hand calcium-binding domain-containing protein 11 isoform X1,TRUE,TRUE,TRUE
ubiA prenyltransferase domain-containing protein 1,TRUE,TRUE,TRUE
hexokinase-2,TRUE,TRUE,TRUE
ralBP1-associated Eps domain-containing protein 1 isoform X3,TRUE,TRUE,TRUE
transmembrane 4 L6 family member 20,TRUE,TRUE,TRUE
carboxypeptidase N subunit 2,TRUE,TRUE,TRUE
RNA-binding protein EWS isoform X4,TRUE,TRUE,TRUE
lysine-specific demethylase PHF2 isoform X1,TRUE,TRUE,TRUE
"metalloendopeptidase OMA1, mitochondrial",TRUE,TRUE,TRUE
periphilin-1 isoform X3,TRUE,TRUE,TRUE
dentin matrix acidic phosphoprotein 1,TRUE,TRUE,TRUE
small acidic protein,TRUE,TRUE,TRUE
HMG domain-containing protein 4 isoform X2,TRUE,TRUE,TRUE
85/88 kDa calcium-independent phospholipase A2 isoform X1,TRUE,TRUE,TRUE
SRR1-like protein,TRUE,TRUE,TRUE
"iron-sulfur cluster assembly 2 homolog, mitochondrial isoform X1",TRUE,TRUE,TRUE
interleukin-17 receptor C isoform X1,TRUE,TRUE,TRUE
activated CDC42 kinase 1 isoform X12,TRUE,TRUE,TRUE
semaphorin-3F isoform X1,TRUE,TRUE,TRUE
"keratin, type II microfibrillar, component 5",TRUE,TRUE,TRUE
vacuolar protein sorting-associated protein 37B,TRUE,TRUE,TRUE
chronophin,TRUE,TRUE,TRUE
"splicing factor, arginine/serine-rich 19 isoform X1",TRUE,TRUE,TRUE
"beta-1,3-galactosyltransferase 4",TRUE,TRUE,TRUE
inward rectifier potassium channel 4,TRUE,TRUE,TRUE
glycine N-methyltransferase,TRUE,TRUE,TRUE
importin-7,TRUE,TRUE,TRUE
heterogeneous nuclear ribonucleoproteins C1/C2 isoform X3,TRUE,TRUE,TRUE
protein disulfide-isomerase A4,TRUE,TRUE,TRUE
MORC family CW-type zinc finger protein 3,TRUE,TRUE,TRUE
uncharacterized protein C10orf95 homolog,TRUE,TRUE,TRUE
low-density lipoprotein receptor class A domain-containing protein 2,TRUE,TRUE,TRUE
potassium voltage-gated channel subfamily A member 1,TRUE,TRUE,TRUE
ankyrin repeat and SAM domain-containing protein 1A isoform X2,TRUE,TRUE,TRUE
ribosomal oxygenase 2 isoform X2,TRUE,TRUE,TRUE
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,TRUE,TRUE,TRUE
ATP-dependent RNA helicase DDX19A isoform X2,TRUE,TRUE,TRUE
leucine-rich repeat-containing protein 39 isoform X1,TRUE,TRUE,TRUE
serine/threonine-protein kinase TAO3 isoform X2,TRUE,TRUE,TRUE
protein phosphatase 1 regulatory subunit 14A,TRUE,TRUE,TRUE
RCC1 and BTB domain-containing protein 2 isoform X1,TRUE,TRUE,TRUE
UPF0575 protein C19orf67 homolog,TRUE,TRUE,TRUE
zona pellucida-like domain-containing protein 1,TRUE,TRUE,TRUE
ribonuclease P protein subunit p40 isoform X2,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase RNF133,TRUE,TRUE,TRUE
2-hydroxyacylsphingosine 1-beta-galactosyltransferase,TRUE,TRUE,TRUE
protein LSM14 homolog A isoform X2,TRUE,TRUE,TRUE
neuroguidin isoform X1,TRUE,TRUE,TRUE
fibrinogen alpha chain,TRUE,TRUE,TRUE
vang-like protein 2,TRUE,TRUE,TRUE
zinc finger and SCAN domain-containing protein 26,TRUE,TRUE,TRUE
UPF0561 protein C2orf68 homolog,TRUE,TRUE,TRUE
ubiquitin-associated protein 2-like isoform X3,TRUE,TRUE,TRUE
mRNA decay activator protein ZFP36L1,TRUE,TRUE,TRUE
bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1 isoform X2,TRUE,TRUE,TRUE
lysine-specific demethylase 6A isoform X2,TRUE,TRUE,TRUE
derlin-3 isoform X1,TRUE,TRUE,TRUE
BTB/POZ domain-containing protein KCTD4,TRUE,TRUE,TRUE
angio-associated migratory cell protein isoform X2,TRUE,TRUE,TRUE
transducin-like enhancer protein 4 isoform X3,TRUE,TRUE,TRUE
choline/ethanolaminephosphotransferase 1 isoform X1,TRUE,TRUE,TRUE
urotensin-2B,TRUE,TRUE,TRUE
T-cell immunomodulatory protein,TRUE,TRUE,TRUE
eukaryotic peptide chain release factor subunit 1,TRUE,TRUE,TRUE
5'-nucleotidase,TRUE,TRUE,TRUE
INO80 complex subunit E isoform X2,TRUE,TRUE,TRUE
potassium voltage-gated channel subfamily A member 5,TRUE,TRUE,TRUE
phorbol-12-myristate-13-acetate-induced protein 1,TRUE,TRUE,TRUE
"2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial isoform X1",TRUE,TRUE,TRUE
diamine acetyltransferase 1,TRUE,TRUE,TRUE
"spectrin alpha chain, non-erythrocytic 1 isoform X6",TRUE,TRUE,TRUE
tubulointerstitial nephritis antigen-like,TRUE,TRUE,TRUE
gremlin-1,TRUE,TRUE,TRUE
"4-aminobutyrate aminotransferase, mitochondrial",TRUE,TRUE,TRUE
farnesyl pyrophosphate synthase isoform X1,TRUE,TRUE,TRUE
CMRF35-like molecule 9 isoform X9,TRUE,TRUE,TRUE
dynein light chain roadblock-type 2,TRUE,TRUE,TRUE
B-cell CLL/lymphoma 9-like protein isoform X2,TRUE,TRUE,TRUE
methyl-CpG-binding domain protein 4 isoform X2,TRUE,TRUE,TRUE
guanine nucleotide-binding protein subunit beta-4,TRUE,TRUE,TRUE
WD repeat-containing protein 37 isoform X1,TRUE,TRUE,TRUE
"type 2 lactosamine alpha-2,3-sialyltransferase isoform X1",TRUE,TRUE,TRUE
peptidyl-prolyl cis-trans isomerase FKBP14,TRUE,TRUE,TRUE
serine/threonine-protein kinase TAO3 isoform X1,TRUE,TRUE,TRUE
MEF2-activating motif and SAP domain-containing transcriptional regulator isoform X2,TRUE,TRUE,TRUE
probable G-protein coupled receptor 63,TRUE,TRUE,TRUE
receptor expression-enhancing protein 5,TRUE,TRUE,TRUE
caveolin-3,TRUE,TRUE,TRUE
cochlin,TRUE,TRUE,TRUE
microtubule-associated serine/threonine-protein kinase 2 isoform X6,TRUE,TRUE,TRUE
endoribonuclease Dicer isoform X2,TRUE,TRUE,TRUE
transmembrane protein 47,TRUE,TRUE,TRUE
C2 calcium-dependent domain-containing protein 4C,TRUE,TRUE,TRUE
GTP-binding nuclear protein Ran,TRUE,TRUE,TRUE
Parkinson disease protein 7,TRUE,TRUE,TRUE
nucleoprotein TPR,TRUE,TRUE,TRUE
malignant T-cell-amplified sequence 1 isoform X2,TRUE,TRUE,TRUE
odontogenesis associated phosphoprotein,TRUE,TRUE,TRUE
noggin,TRUE,TRUE,TRUE
TNFAIP3-interacting protein 1 isoform X4,TRUE,TRUE,TRUE
abl interactor 1 isoform X9,TRUE,TRUE,TRUE
cyclin-dependent kinase 2 isoform X1,TRUE,TRUE,TRUE
mitochondrial import inner membrane translocase subunit Tim17-B isoform X2,TRUE,TRUE,TRUE
arylsulfatase G isoform X2,TRUE,TRUE,TRUE
EF-hand calcium-binding domain-containing protein 5,TRUE,TRUE,TRUE
integrator complex subunit 6-like,TRUE,TRUE,TRUE
MORN repeat-containing protein 2,TRUE,TRUE,TRUE
AP-4 complex accessory subunit tepsin isoform X2,TRUE,TRUE,TRUE
"cytochrome c oxidase assembly protein COX18, mitochondrial isoform X1",TRUE,TRUE,TRUE
pleckstrin homology domain-containing family M member 2 isoform X2,TRUE,TRUE,TRUE
fas-activated serine/threonine kinase isoform X1,TRUE,TRUE,TRUE
DENN domain-containing protein 3 isoform X1,TRUE,TRUE,TRUE
nuclear factor erythroid 2-related factor 2 isoform X2,TRUE,TRUE,TRUE
myb/SANT-like DNA-binding domain-containing protein 3,TRUE,TRUE,TRUE
kinetochore protein NDC80 homolog,TRUE,TRUE,TRUE
IST1 homolog isoform X2,TRUE,TRUE,TRUE
uncharacterized protein C6orf141 homolog,TRUE,TRUE,TRUE
phosphatidylinositol 4-phosphate 5-kinase type-1 gamma isoform X3,TRUE,TRUE,TRUE
BMP/retinoic acid-inducible neural-specific protein 2,TRUE,TRUE,TRUE
ubiquitin carboxyl-terminal hydrolase 13 isoform X2,TRUE,TRUE,TRUE
85/88 kDa calcium-independent phospholipase A2 isoform X3,TRUE,TRUE,TRUE
putative monooxygenase p33MONOX isoform X2,TRUE,TRUE,TRUE
CCR4-NOT transcription complex subunit 1 isoform X3,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase Praja-1 isoform X2,TRUE,TRUE,TRUE
prothymosin alpha isoform X2,TRUE,TRUE,TRUE
"arginine--tRNA ligase, cytoplasmic",TRUE,TRUE,TRUE
kallikrein-9,TRUE,TRUE,TRUE
transcription elongation factor SPT4,TRUE,TRUE,TRUE
mitochondrial assembly of ribosomal large subunit protein 1,TRUE,TRUE,TRUE
tetraspanin-33,TRUE,TRUE,TRUE
ectonucleoside triphosphate diphosphohydrolase 4 isoform X2,TRUE,TRUE,TRUE
glutamyl aminopeptidase,TRUE,TRUE,TRUE
DNA-directed RNA polymerase I subunit RPA34,TRUE,TRUE,TRUE
CMRF35-like molecule 9 isoform X8,TRUE,TRUE,TRUE
periphilin-1 isoform X2,TRUE,TRUE,TRUE
far upstream element-binding protein 1 isoform X2,TRUE,TRUE,TRUE
mediator of RNA polymerase II transcription subunit 13-like isoform X1,TRUE,TRUE,TRUE
LIM domain-binding protein 1 isoform X1,TRUE,TRUE,TRUE
retinol dehydrogenase 13,TRUE,TRUE,TRUE
prolyl 4-hydroxylase subunit alpha-3 isoform X2,TRUE,TRUE,TRUE
insulin gene enhancer protein ISL-2,TRUE,TRUE,TRUE
histone acetyltransferase KAT2A isoform X2,TRUE,TRUE,TRUE
cationic amino acid transporter 2 isoform X1,TRUE,TRUE,TRUE
MAGE-like protein 2,TRUE,TRUE,TRUE
calpain-3 isoform X4,TRUE,TRUE,TRUE
mediator of RNA polymerase II transcription subunit 23 isoform X1,TRUE,TRUE,TRUE
IST1 homolog isoform X1,TRUE,TRUE,TRUE
SWI/SNF complex subunit SMARCC2 isoform X5,TRUE,TRUE,TRUE
ATP-dependent (S)-NAD(P)H-hydrate dehydratase isoform X2,TRUE,TRUE,TRUE
coiled-coil domain-containing protein 138 isoform X4,TRUE,TRUE,TRUE
sodium/calcium exchanger 3 isoform X2,TRUE,TRUE,TRUE
epidermal growth factor receptor substrate 15 isoform X2,TRUE,TRUE,TRUE
small integral membrane protein 40,TRUE,TRUE,TRUE
neurochondrin isoform X2,TRUE,TRUE,TRUE
phospholipase A-2-activating protein isoform X1,TRUE,TRUE,TRUE
protein phosphatase 1 regulatory subunit 14C,TRUE,TRUE,TRUE
dihydropyrimidinase-related protein 2 isoform X1,TRUE,TRUE,TRUE
ADP-ribosylation factor GTPase-activating protein 1 isoform X2,TRUE,TRUE,TRUE
L-lactate dehydrogenase B chain,TRUE,TRUE,TRUE
FAS-associated death domain protein,TRUE,TRUE,TRUE
bromo adjacent homology domain-containing 1 protein isoform X2,TRUE,TRUE,TRUE
transcription factor MafF,TRUE,TRUE,TRUE
HBS1-like protein isoform X2,TRUE,TRUE,TRUE
protein FAM167A,TRUE,TRUE,TRUE
zinc finger protein 423 isoform X1,TRUE,TRUE,TRUE
transmembrane protein 164 isoform X2,TRUE,TRUE,TRUE
folate receptor alpha,TRUE,TRUE,TRUE
ankyrin repeat domain-containing protein 66,TRUE,TRUE,TRUE
protein S100-A2 isoform X2,TRUE,TRUE,TRUE
zinc finger protein 697,TRUE,TRUE,TRUE
probable RNA polymerase II nuclear localization protein SLC7A6OS,TRUE,TRUE,TRUE
actin-like protein 7A,TRUE,TRUE,TRUE
nectin-2 isoform X2,TRUE,TRUE,TRUE
vacuolar protein sorting-associated protein 4B,TRUE,TRUE,TRUE
carnosine N-methyltransferase,TRUE,TRUE,TRUE
BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2,TRUE,TRUE,TRUE
F-box/WD repeat-containing protein 8,TRUE,TRUE,TRUE
CMRF35-like molecule 9 isoform X7,TRUE,TRUE,TRUE
protein PRRC2B isoform X4,TRUE,TRUE,TRUE
zinc finger E-box-binding homeobox 1 isoform X2,TRUE,TRUE,TRUE
peroxiredoxin-6,TRUE,TRUE,TRUE
protein BTG1,TRUE,TRUE,TRUE
dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,TRUE,TRUE,TRUE
"alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial",TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase SIAH1 isoform X2,TRUE,TRUE,TRUE
melanoma-associated antigen 10-like,TRUE,TRUE,TRUE
growth arrest-specific protein 7 isoform X2,TRUE,TRUE,TRUE
gap junction alpha-8 protein,TRUE,TRUE,TRUE
docking protein 4 isoform X3,TRUE,TRUE,TRUE
protein RER1,TRUE,TRUE,TRUE
immunoglobulin superfamily member 21,TRUE,TRUE,TRUE
"deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial isoform X2",TRUE,TRUE,TRUE
T cell receptor beta variable 6-4-like,TRUE,TRUE,TRUE
cyclin-dependent kinase 11B isoform X4,TRUE,TRUE,TRUE
inositol-3-phosphate synthase 1,TRUE,TRUE,TRUE
visual system homeobox 1,TRUE,TRUE,TRUE
P2Y purinoceptor 6,TRUE,TRUE,TRUE
sphingomyelin phosphodiesterase 4 isoform X1,TRUE,TRUE,TRUE
charged multivesicular body protein 2a,TRUE,TRUE,TRUE
RING finger protein 122 isoform X1,TRUE,TRUE,TRUE
ATP-binding cassette sub-family F member 1 isoform X1,TRUE,TRUE,TRUE
bone morphogenetic protein 5,TRUE,TRUE,TRUE
myeloid-associated differentiation marker-like protein 2,TRUE,TRUE,TRUE
WASH complex subunit 3 isoform X2,TRUE,TRUE,TRUE
thyroid hormone receptor-associated protein 3 isoform X2,TRUE,TRUE,TRUE
telomere zinc finger-associated protein isoform X2,TRUE,TRUE,TRUE
tafazzin isoform X1,TRUE,TRUE,TRUE
NADH dehydrogenase [ubiquinone] 1 subunit C2,TRUE,TRUE,TRUE
retinol dehydrogenase 8,TRUE,TRUE,TRUE
gastrin/cholecystokinin type B receptor,TRUE,TRUE,TRUE
sodium-dependent neutral amino acid transporter SLC6A17,TRUE,TRUE,TRUE
short transient receptor potential channel 4-associated protein isoform X1,TRUE,TRUE,TRUE
microspherule protein 1 isoform X2,TRUE,TRUE,TRUE
endomucin isoform X2,TRUE,TRUE,TRUE
apolipoprotein C-IV,TRUE,TRUE,TRUE
"grpE protein homolog 1, mitochondrial",TRUE,TRUE,TRUE
spermatogenesis-associated protein 21,TRUE,TRUE,TRUE
dynein light chain Tctex-type 4,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: protein phosphatase 1 regulatory subunit 14B,TRUE,TRUE,TRUE
"3'(2'),5'-bisphosphate nucleotidase 1 isoform X3",TRUE,TRUE,TRUE
AMP deaminase 1 isoform X2,TRUE,TRUE,TRUE
vasodilator-stimulated phosphoprotein isoform X2,TRUE,TRUE,TRUE
dual specificity protein phosphatase 14,TRUE,TRUE,TRUE
short transient receptor potential channel 7,TRUE,TRUE,TRUE
mitochondrial import receptor subunit TOM40 homolog,TRUE,TRUE,TRUE
sesquipedalian-2,TRUE,TRUE,TRUE
bromodomain-containing protein 9 isoform X3,TRUE,TRUE,TRUE
kell blood group glycoprotein,TRUE,TRUE,TRUE
olfactory receptor 7A10-like,TRUE,TRUE,TRUE
BUB3-interacting and GLEBS motif-containing protein ZNF207 isoform X5,TRUE,TRUE,TRUE
protein RUFY3 isoform X1,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase rififylin isoform X2,TRUE,TRUE,TRUE
transmembrane protein 225B isoform X2,TRUE,TRUE,TRUE
kiSS-1 receptor,TRUE,TRUE,TRUE
adhesion G protein-coupled receptor A3 isoform X1,TRUE,TRUE,TRUE
RISC-loading complex subunit TARBP2 isoform X1,TRUE,TRUE,TRUE
neurochondrin isoform X1,TRUE,TRUE,TRUE
gap junction beta-3 protein,TRUE,TRUE,TRUE
peroxisomal biogenesis factor 5 isoform X2,TRUE,TRUE,TRUE
secreted frizzled-related protein 1,TRUE,TRUE,TRUE
uncharacterized protein KIAA0232 homolog isoform X2,TRUE,TRUE,TRUE
chondroadherin,TRUE,TRUE,TRUE
recombining binding protein suppressor of hairless-like protein,TRUE,TRUE,TRUE
forkhead box protein P1 isoform X1,TRUE,TRUE,TRUE
cathepsin F isoform X1,TRUE,TRUE,TRUE
olfactory receptor 4F15-like,TRUE,TRUE,TRUE
serine/threonine-protein kinase SIK2 isoform X1,TRUE,TRUE,TRUE
NEDD8 ultimate buster 1 isoform X2,TRUE,TRUE,TRUE
trace amine-associated receptor 3,TRUE,TRUE,TRUE
glycoprotein hormone beta-5,TRUE,TRUE,TRUE
ephrin type-A receptor 8,TRUE,TRUE,TRUE
zinc finger protein 599,TRUE,TRUE,TRUE
rho GTPase-activating protein 17 isoform X4,TRUE,TRUE,TRUE
olfactory receptor-like protein OLF4,TRUE,TRUE,TRUE
solute carrier family 22 member 4,TRUE,TRUE,TRUE
D(1A) dopamine receptor,TRUE,TRUE,TRUE
GS homeobox 1,TRUE,TRUE,TRUE
tropomyosin alpha-4 chain isoform X2,TRUE,TRUE,TRUE
transcription factor SOX-11,TRUE,TRUE,TRUE
H/ACA ribonucleoprotein complex non-core subunit NAF1 isoform X1,TRUE,TRUE,TRUE
complexin-2,TRUE,TRUE,TRUE
microtubule-associated protein tau isoform X6,TRUE,TRUE,TRUE
protocadherin-20,TRUE,TRUE,TRUE
bestrophin-3 isoform X7,TRUE,TRUE,TRUE
"keratin, type I cytoskeletal 40",TRUE,TRUE,TRUE
2-acylglycerol O-acyltransferase 2-like,TRUE,TRUE,TRUE
histone acetyltransferase KAT5 isoform X2,TRUE,TRUE,TRUE
BEN domain-containing protein 2,TRUE,TRUE,TRUE
ectonucleotide pyrophosphatase/phosphodiesterase family member 5,TRUE,TRUE,TRUE
retinol dehydrogenase 14,TRUE,TRUE,TRUE
pogo transposable element with ZNF domain isoform X1,TRUE,TRUE,TRUE
paired mesoderm homeobox protein 1 isoform X1,TRUE,TRUE,TRUE
WW domain-binding protein 4 isoform X1,TRUE,TRUE,TRUE
activated CDC42 kinase 1 isoform X11,TRUE,TRUE,TRUE
zinc finger protein with KRAB and SCAN domains 5 isoform X1,TRUE,TRUE,TRUE
E3 SUMO-protein ligase PIAS2 isoform X5,TRUE,TRUE,TRUE
solute carrier family 22 member 17,TRUE,TRUE,TRUE
inositol hexakisphosphate kinase 1 isoform X1,TRUE,TRUE,TRUE
protein C-ets-1 isoform X1,TRUE,TRUE,TRUE
F-box only protein 38 isoform X5,TRUE,TRUE,TRUE
5'-AMP-activated protein kinase subunit gamma-3 isoform X4,TRUE,TRUE,TRUE
small G protein signaling modulator 2 isoform X3,TRUE,TRUE,TRUE
14-3-3 protein zeta/delta,TRUE,TRUE,TRUE
porphobilinogen deaminase,TRUE,TRUE,TRUE
afadin isoform X2,TRUE,TRUE,TRUE
transcriptional repressor NF-X1 isoform X3,TRUE,TRUE,TRUE
kinetochore protein Spc25,TRUE,TRUE,TRUE
cleavage and polyadenylation specificity factor subunit 5,TRUE,TRUE,TRUE
immunoglobulin lambda variable 1-40-like,TRUE,TRUE,TRUE
ribonucleoprotein PTB-binding 1 isoform X3,TRUE,TRUE,TRUE
proto-oncogene vav,TRUE,TRUE,TRUE
low-density lipoprotein receptor-related protein 3 isoform X1,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase TRIP12 isoform X1,TRUE,TRUE,TRUE
kinesin-like protein KIF16B isoform X2,TRUE,TRUE,TRUE
