Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
serine/threonine-protein kinase Kist isoform X2,True,False,False
forkhead box protein K1 isoform X2,False,False,True
A-kinase anchor protein 13 isoform X5,False,False,True
"HLA class II histocompatibility antigen, DO beta chain isoform X1",True,False,True
receptor-type tyrosine-protein phosphatase alpha isoform X5,True,False,True
ankyrin repeat and sterile alpha motif domain-containing protein 1B isoform X5,True,False,True
immunoglobulin-like and fibronectin type III domain-containing protein 1 isoform X1,False,True,True
"arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1 isoform X11",False,False,True
teneurin-2-like isoform X2,True,False,False
islet cell autoantigen 1-like protein,True,True,False
tonsoku-like protein,False,True,True
protein unc-13 homolog A isoform X7,False,False,True
probable tRNA (uracil-O(2)-)-methyltransferase,True,True,False
PILR alpha-associated neural protein isoform X1,False,False,True
nucleotide triphosphate diphosphatase NUDT15,True,True,True
"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase-like isoform X3",False,True,False
G-protein coupled receptor 143 isoform X2,False,False,True
L-amino-acid oxidase isoform X1,False,False,True
ubiquitin carboxyl-terminal hydrolase 30 isoform X5,False,False,True
gem-associated protein 8 isoform X1,False,False,True
desumoylating isopeptidase 1,True,True,False
cysteine and tyrosine-rich protein 1 isoform X8,False,False,True
kelch-like protein 36,False,True,False
matrix metalloproteinase-23 isoform X1,True,False,True
transcription factor RelB isoform X3,False,False,True
UDP-glucuronic acid decarboxylase 1 isoform X3,False,False,True
tapasin isoform X1,False,False,True
DNA mismatch repair protein Mlh3 isoform X4,True,False,False
core histone macro-H2A.1 isoform X5,False,False,True
unconventional myosin-XVIIIb isoform X7,False,False,True
aryl hydrocarbon receptor nuclear translocator-like protein 2 isoform X3,False,False,True
cyclic GMP-AMP phosphodiesterase SMPDL3A isoform X2,True,False,False
porimin isoform X13,False,False,True
contactin-associated protein-like 3 isoform X1,True,False,True
protein FAM136A,True,True,True
inositol monophosphatase 2 isoform X1,False,True,True
protein shisa-5 isoform X3,True,False,True
transmembrane protein 170B isoform X1,True,False,True
mitochondrial inner membrane m-AAA protease component paraplegin,True,False,False
anoctamin-2 isoform X2,True,False,False
non-receptor tyrosine-protein kinase TNK1 isoform X1,True,False,True
leukocyte immunoglobulin-like receptor subfamily B member 4 isoform X3,False,False,True
zinc finger protein 883-like,False,True,True
low-density lipoprotein receptor class A domain-containing protein 1 isoform X5,True,False,False
diacylglycerol O-acyltransferase 1 isoform X6,False,False,True
transmembrane and ubiquitin-like domain-containing protein 1,True,False,False
histone-lysine N-methyltransferase 2C isoform X1,True,False,True
LOW QUALITY PROTEIN: cAMP-dependent protein kinase catalytic subunit alpha,True,False,False
leiomodin-3,True,True,True
glutamate-rich protein 2 isoform X4,True,False,False
60S acidic ribosomal protein P2-like,False,True,False
neuronal growth regulator 1 isoform X1,False,False,True
tropomyosin alpha-1 chain isoform X14,True,False,True
tapasin-related protein isoform X3,True,True,False
"persulfide dioxygenase ETHE1, mitochondrial isoform X2",True,True,True
mineralocorticoid receptor isoform X5,True,False,True
mucin-16 isoform X6,False,False,True
ATPase family gene 2 protein homolog A isoform X7,True,False,False
putative inhibitor of apoptosis isoform X2,False,False,True
Golgi membrane protein 1 isoform X2,True,False,True
xaa-Pro aminopeptidase 1 isoform X2,True,True,True
"T-cell-interacting, activating receptor on myeloid cells protein 1 isoform X3",False,False,True
"troponin T, fast skeletal muscle isoform X7",True,False,True
leucine-rich repeat and IQ domain-containing protein 1 isoform X3,False,False,True
calmodulin-regulated spectrin-associated protein 3 isoform X1,True,False,True
laminin subunit gamma-1,True,True,True
2-5A-dependent ribonuclease,False,True,True
protein Churchill isoform X1,True,True,True
zinc finger protein 710 isoform X3,False,False,True
E3 ubiquitin ligase TRIM40 isoform X2,False,False,True
ubiquitin carboxyl-terminal hydrolase MINDY-1 isoform X2,True,True,False
gamma-interferon-inducible lysosomal thiol reductase,True,True,True
ATPase family AAA domain-containing protein 2B isoform X1,True,False,True
uncharacterized protein LOC102405282 isoform X5,False,False,True
tenascin isoform X1,True,True,True
protein XRP2 isoform X3,False,False,True
syntaxin-binding protein 5 isoform X1,True,False,True
triadin isoform X36,True,False,False
"28S ribosomal protein S31, mitochondrial isoform X2",False,False,True
storkhead-box protein 1 isoform X4,False,False,True
double-strand break repair protein MRE11 isoform X2,False,False,True
transcription factor SOX-13 isoform X4,True,False,True
spermatid-specific linker histone H1-like protein,False,True,False
alpha N-terminal protein methyltransferase 1B isoform X2,False,False,True
zinc finger protein 677-like,True,False,True
LOW QUALITY PROTEIN: zinc finger protein 503,True,False,False
protein MON2 homolog isoform X2,True,False,True
adhesion G protein-coupled receptor G3,True,True,False
C-X-C chemokine receptor type 4,True,True,True
mitochondrial carrier protein SCaMC-3L,False,True,True
plasma kallikrein,True,True,True
semaphorin-4A,False,True,False
serine dehydratase-like isoform X3,False,False,True
ETS-related transcription factor Elf-3 isoform X1,True,False,False
F-box only protein 38 isoform X6,False,False,True
cytotoxic and regulatory T-cell molecule isoform X3,False,False,True
natural killer cell receptor 2B4 isoform X3,False,False,True
potassium voltage-gated channel subfamily KQT member 2 isoform X7,False,False,True
trafficking protein particle complex subunit 5 isoform X2,True,False,False
long-chain-fatty-acid--CoA ligase ACSBG2,True,True,True
NF-kappa-B inhibitor zeta,True,True,False
golgin subfamily A member 4 isoform X3,False,False,True
bis(5'-adenosyl)-triphosphatase isoform X2,False,False,True
nuclear factor interleukin-3-regulated protein,True,True,True
olfactory receptor 6N1,True,True,True
uncharacterized protein CXorf49 homolog isoform X2,False,False,True
protein transport protein Sec16B isoform X1,False,False,True
LOW QUALITY PROTEIN: trafficking protein particle complex subunit 10,True,False,False
"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A isoform X2",True,False,False
neurogenic locus notch homolog protein 4 isoform X1,False,True,True
protein TOPAZ1 isoform X5,False,False,True
periostin isoform X1,True,False,True
kinesin-like protein KIFC3 isoform X3,True,True,True
forkhead-associated domain-containing protein 1 isoform X7,True,False,False
methyl-CpG-binding domain protein 5 isoform X5,False,False,True
ribosomal oxygenase 2 isoform X3,True,False,True
zinc finger protein 438 isoform X7,True,False,False
disks large homolog 3 isoform X2,True,False,True
BTB/POZ domain-containing protein 8 isoform X5,False,False,True
C-C chemokine receptor type 4,False,True,True
coiled-coil domain-containing protein 73 isoform X6,False,False,True
kalirin isoform X20,False,False,True
probable ATP-dependent RNA helicase DHX40 isoform X2,False,False,True
BRCA1-associated ATM activator 1 isoform X2,True,True,True
"glutathione reductase, mitochondrial isoform X1",True,False,False
protein sprouty homolog 1,True,True,True
testis-specific serine kinase substrate isoform X4,False,False,True
LLGL scribble cell polarity complex component 2 isoform X2,True,False,True
microtubule-associated protein 2 isoform X1,True,False,True
zinc finger protein basonuclin-2 isoform X7,True,False,True
peroxiredoxin-like 2A isoform X3,True,False,False
polyamine-transporting ATPase 13A2,False,True,False
"28S ribosomal protein S27, mitochondrial isoform X3",False,False,True
"complex I assembly factor TMEM126B, mitochondrial isoform X2",True,False,False
LOW QUALITY PROTEIN: olfactory receptor 5L2-like,False,True,False
rab9 effector protein with kelch motifs isoform X2,True,False,True
triple functional domain protein isoform X1,True,False,True
transcription factor SOX-6 isoform X15,True,False,True
engulfment and cell motility protein 1 isoform X2,False,False,True
protein FAM209B-like,False,False,True
"LOW QUALITY PROTEIN: keratin, type I cuticular Ha2",True,False,False
FERM domain-containing protein 4B isoform X1,True,False,True
abscission/NoCut checkpoint regulator isoform X1,False,True,False
cystathionine beta-synthase isoform X1,False,True,False
pleckstrin homology domain-containing family A member 6 isoform X7,True,False,True
transmembrane protein 45B,True,True,True
gamma-aminobutyric acid receptor-associated protein-like 2 isoform X2,False,False,True
ERI1 exoribonuclease 3-like isoform X1,False,False,True
BAI1-associated protein 3,False,True,True
sorting nexin-24 isoform X3,False,False,True
rap guanine nucleotide exchange factor 5 isoform X1,True,False,True
glycerophosphodiester phosphodiesterase domain-containing protein 4 isoform X4,False,False,True
splicing factor 3A subunit 1 isoform X2,True,False,False
lysyl oxidase homolog 4,True,True,True
protein phosphatase 1 regulatory subunit 12A isoform X5,True,False,True
AN1-type zinc finger protein 2A isoform X3,True,False,True
semaphorin-3G isoform X2,True,True,True
LYR motif-containing protein 4 isoform X6,False,False,True
interleukin-17 receptor A isoform X2,True,True,True
cytidine monophosphate-N-acetylneuraminic acid hydroxylase isoform X2,True,False,True
twinfilin-1,False,True,True
guanine nucleotide-binding protein-like 3 isoform X2,True,False,True
trafficking protein particle complex subunit 3,False,True,False
heat shock protein HSP 90-beta-like,False,False,True
DNA mismatch repair protein Mlh3 isoform X7,True,False,False
pleckstrin homology domain-containing family M member 1,True,False,True
probable G-protein coupled receptor 85,True,True,True
exostosin-2 isoform X4,True,False,True
NKG2-A/NKG2-B type II integral membrane protein isoform X7,False,False,True
protein PHTF1 isoform X3,True,False,True
chondrolectin isoform X2,True,False,False
protocadherin-8 isoform X1,True,False,True
zinc finger CCCH domain-containing protein 8,False,True,False
nuclear cap-binding protein subunit 1 isoform X4,False,False,True
disco-interacting protein 2 homolog A,False,True,False
cilia- and flagella-associated protein 119,True,True,False
tryptase-2 isoform X1,True,False,False
vacuolar protein sorting-associated protein 26B,True,True,False
chordin isoform X5,False,False,True
solute carrier family 49 member A3 isoform X5,True,False,True
mitochondrial coenzyme A diphosphatase NUDT8,True,True,False
coiled-coil domain-containing protein 60 isoform X3,False,False,True
uncharacterized protein C4orf54 homolog isoform X2,True,True,True
"glutathione S-transferase 3, mitochondrial",True,False,False
snRNA-activating protein complex subunit 3 isoform X4,True,True,False
C-C motif chemokine 5 isoform X1,False,False,True
A disintegrin and metalloproteinase with thrombospondin motifs 12,False,True,False
target of Nesh-SH3 isoform X2,True,False,True
adenylyltransferase and sulfurtransferase MOCS3,True,True,True
calpain-7,False,True,False
fibronectin isoform X9,True,True,True
cathepsin B isoform X2,False,False,True
"inactive N-acetyllactosaminide alpha-1,3-galactosyltransferase isoform X6",False,False,True
"signal peptide, CUB and EGF-like domain-containing protein 2 isoform X6",False,False,True
LOW QUALITY PROTEIN: apoptosis-stimulating of p53 protein 1-like,False,True,False
lysosomal alpha-glucosidase isoform X2,True,True,False
arf-GAP with dual PH domain-containing protein 1 isoform X8,False,False,True
polypyrimidine tract-binding protein 2 isoform X3,True,False,True
immunoglobulin superfamily member 3 isoform X3,False,False,True
A-kinase anchor protein 6 isoform X2,False,False,True
uncharacterized protein C1orf232 homolog,True,True,True
peroxiredoxin-6,True,True,True
proline-rich protein 2-like,True,True,True
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1 isoform X3",True,False,False
uncharacterized protein C20orf96 homolog isoform X6,False,False,True
epithelial-stromal interaction protein 1-like,False,True,False
"enoyl-CoA hydratase domain-containing protein 3, mitochondrial isoform X1",True,False,False
PDZ and LIM domain protein 5 isoform X6,True,False,True
calcium and integrin-binding protein 1 isoform X2,False,True,False
ATP-binding cassette sub-family C member 8,False,True,False
zinc finger protein 10 isoform X2,True,False,False
HMG domain-containing protein 4 isoform X2,True,True,True
protein turtle homolog B isoform X2,True,False,True
LOW QUALITY PROTEIN: zinc finger protein 33B-like,False,True,False
nexilin isoform X6,False,False,True
"ribosome-releasing factor 2, mitochondrial isoform X2",True,True,True
zinc finger HIT domain-containing protein 3,False,True,False
zinc finger protein 546-like,False,True,False
B9 domain-containing protein 1 isoform X7,False,False,True
biorientation of chromosomes in cell division protein 1,True,True,True
vacuolar protein sorting-associated protein 41 homolog isoform X1,True,False,True
calponin-2,True,True,True
serine/threonine-protein kinase Nek11 isoform X16,False,False,True
uncharacterized protein C2orf92 homolog isoform X5,False,False,True
protein chibby homolog 1 isoform X3,True,False,False
cation channel sperm-associated protein 2,True,True,True
nucleosome assembly protein 1-like 4 isoform X3,False,False,True
dynactin subunit 3 isoform X2,True,False,True
NAD-dependent protein deacetylase sirtuin-2 isoform X1,True,True,True
C-type lectin domain family 2 member H isoform X3,False,False,True
focal adhesion kinase 1 isoform X17,False,False,True
peptidyl-prolyl cis-trans isomerase H isoform X1,True,False,True
E3 ubiquitin-protein ligase HACE1 isoform X5,True,False,True
mesoderm posterior protein 1,True,True,True
STAGA complex 65 subunit gamma isoform X1,False,False,True
serine/threonine-protein kinase B-raf isoform X4,True,True,True
SCAN domain-containing protein 3-like,True,False,False
hypoxia-inducible factor 1-alpha inhibitor,True,True,True
ribonuclease P protein subunit p40 isoform X2,True,True,True
cAMP-responsive element modulator isoform X15,True,False,True
transcription elongation factor A protein-like 7,True,False,False
tRNA-splicing endonuclease subunit Sen2 isoform X2,True,False,False
TIP41-like protein isoform X1,True,True,True
transmembrane protein 117 isoform X2,True,True,True
T cell receptor beta variable 20-1-like isoform X2,False,False,True
neuronal PAS domain-containing protein 3 isoform X1,False,False,True
CD164 sialomucin-like 2 protein isoform X3,True,False,True
proteasome subunit beta type-7 isoform X1,False,False,True
transmembrane protein 251 isoform X2,False,False,True
echinoderm microtubule-associated protein-like 5 isoform X9,True,False,True
"dimethyladenosine transferase 1, mitochondrial isoform X2",False,False,True
"stress-70 protein, mitochondrial",True,True,True
potassium voltage-gated channel subfamily KQT member 2 isoform X2,True,False,True
disks large-associated protein 4 isoform X10,False,False,True
CASP8-associated protein 2 isoform X2,False,False,True
MAP kinase-activating death domain protein isoform X16,True,True,True
"troponin T, fast skeletal muscle isoform X24",False,False,True
serine/threonine-protein kinase ICK isoform X1,True,False,True
C-X-C motif chemokine 14,True,True,False
AP-1 complex-associated regulatory protein,False,True,False
calcineurin-binding protein cabin-1,False,True,False
CST complex subunit TEN1 isoform X2,True,False,False
E3 ubiquitin-protein ligase MARCHF8,False,True,False
kynurenine--oxoglutarate transaminase 3 isoform X2,True,True,True
septin-10 isoform X2,True,False,True
receptor-interacting serine/threonine-protein kinase 3 isoform X3,True,False,False
large proline-rich protein BAG6 isoform X4,True,True,True
nuclear pore membrane glycoprotein 210-like,True,False,True
transcription regulator protein BACH1 isoform X2,True,False,True
adenosine kinase isoform X3,True,False,True
transcription factor AP-2-alpha isoform X4,False,False,True
activating signal cointegrator 1 complex subunit 1 isoform X3,True,False,False
uncharacterized protein LOC123328140,False,False,True
MICAL-like protein 1 isoform X4,False,False,True
carboxylesterase 4A,False,True,False
glucose-6-phosphate exchanger SLC37A1,False,False,True
AP2-associated protein kinase 1 isoform X18,False,False,True
metallophosphoesterase 1 isoform X1,True,True,True
interferon-induced protein 44 isoform X1,True,False,True
DNA-directed RNA polymerase III subunit RPC5 isoform X2,True,False,True
exosome RNA helicase MTR4-like,False,True,False
single-stranded DNA-binding protein 4 isoform X6,True,True,True
inactive phospholipase C-like protein 2,True,False,False
malignant fibrous histiocytoma-amplified sequence 1 isoform X1,True,True,True
zinc finger protein 665-like,True,True,True
sorting nexin-13 isoform X5,False,False,True
"RNA-binding motif protein, X-linked 2 isoform X4",False,False,True
DNA excision repair protein ERCC-8 isoform X1,True,True,True
coiled-coil domain-containing protein 83,True,True,True
LOW QUALITY PROTEIN: zinc finger protein 341,False,True,False
adenine phosphoribosyltransferase,True,True,True
keratin-associated protein 4-3-like isoform X1,False,False,True
"alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1, 3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase isoform X3",False,False,True
immunoglobulin superfamily member 11,False,True,False
testis-specific Y-encoded-like protein 4,False,True,True
F-box only protein 16 isoform X1,False,False,True
"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase isoform X3",False,False,True
UPF0692 protein C19orf54 homolog isoform X3,False,False,True
leucine-rich repeat-containing protein 25,False,True,True
serine/threonine-protein kinase WNK1 isoform X22,False,False,True
transmembrane protein 143 isoform X5,False,False,True
BRCA1-associated RING domain protein 1,True,True,False
zinc finger protein 862 isoform X3,True,False,True
protein FAM13C isoform X2,True,True,True
hematopoietic progenitor cell antigen CD34 isoform X2,False,False,True
"LOW QUALITY PROTEIN: methionine aminopeptidase 1D, mitochondrial",True,False,False
coiled-coil domain-containing protein 153,False,True,False
mitogen-activated protein kinase kinase kinase kinase 4 isoform X45,True,False,True
dynein light chain Tctex-type 5,True,True,True
olfactory receptor 4M1,True,True,True
LOW QUALITY PROTEIN: leiomodin-2,True,False,False
centrosome-associated protein CEP250 isoform X7,True,False,False
olfactory receptor 12D1-like,False,True,False
"thymidine kinase 2, mitochondrial isoform X6",True,False,False
ETS-related transcription factor Elf-2 isoform X7,True,True,True
PR domain zinc finger protein 5,False,True,False
seminal plasma protein PDC-109,False,False,True
proteasome activator complex subunit 4,True,True,True
AP-3 complex subunit sigma-1 isoform X1,True,True,True
LOW QUALITY PROTEIN: cadherin-related family member 4,True,False,False
bromodomain adjacent to zinc finger domain protein 2B isoform X13,False,False,True
choline transporter-like protein 3 isoform X8,True,False,False
uncharacterized protein LOC128059187,False,True,False
GTP-binding protein 10 isoform X4,False,False,True
sarcolemmal membrane-associated protein isoform X33,True,False,False
caspase-7 isoform X4,False,True,False
small nuclear ribonucleoprotein-associated proteins B and B',False,True,False
binder of sperm protein homolog 1 isoform X1,False,False,True
protein Shroom4 isoform X5,True,False,False
FIGNL1-interacting regulator of recombination and mitosis isoform X4,True,False,False
large ribosomal subunit protein uL3,True,False,False
killer cell lectin-like receptor subfamily B member 1B allele A,False,True,False
lysophospholipid acyltransferase 2 isoform X1,False,False,True
neuronal cell adhesion molecule isoform X22,False,False,True
E3 ubiquitin-protein ligase RNF144A isoform X4,True,False,False
pantetheinase isoform X5,False,False,True
LOW QUALITY PROTEIN: tectonin beta-propeller repeat-containing protein 2,True,True,False
calmodulin-regulated spectrin-associated protein 1 isoform X3,True,True,True
centrosome and spindle pole-associated protein 1,False,True,False
V-type proton ATPase subunit E 1 isoform X2,True,False,True
beta-tectorin isoform X7,False,False,True
DPY30 domain-containing protein 1,True,True,False
gamma-parvin,False,True,False
snRNA-activating protein complex subunit 5 isoform X1,True,True,True
protein FAM131A isoform X2,True,True,True
ATPase family protein 2 homolog isoform X6,False,False,True
UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase isoform X1,False,False,True
serum paraoxonase/arylesterase 1 isoform X3,False,False,True
lanC-like protein 2 isoform X3,True,False,False
inactive ubiquitin carboxyl-terminal hydrolase 53 isoform X2,True,False,False
sentrin-specific protease 6 isoform X6,True,False,True
"indoleamine 2,3-dioxygenase 2 isoform X3",False,False,True
eukaryotic translation initiation factor 4E type 1B isoform X1,False,False,True
coiled-coil domain-containing protein 85A isoform X6,True,False,True
zinc finger protein 793 isoform X3,True,False,False
centrosome-associated protein 350 isoform X3,True,False,True
cancer-associated gene 1 protein isoform X4,False,False,True
glutathione S-transferase A1 isoform X2,False,False,True
MAP kinase-activating death domain protein isoform X38,False,False,True
dexamethasone-induced Ras-related protein 1 isoform X1,True,False,False
transcription factor HES-5,True,True,True
PAN2-PAN3 deadenylation complex subunit PAN3 isoform X3,True,False,True
shiftless antiviral inhibitor of ribosomal frameshifting protein isoform X2,False,False,True
glutathione synthetase isoform X2,True,True,True
dixin isoform X5,False,False,True
ras-related protein Rab-37 isoform X1,True,False,True
endoglin isoform X1,False,True,False
BSD domain-containing protein 1 isoform X1,True,True,True
G-protein coupled receptor 182,True,True,True
LOW QUALITY PROTEIN: uncharacterized protein DOCK8-AS1-like,False,True,False
glycosyltransferase 1 domain-containing protein 1 isoform X3,True,False,True
acyl-CoA-binding domain-containing protein 5 isoform X2,True,False,True
thioredoxin-like protein 1 isoform X4,True,False,False
nuclear speckle splicing regulatory protein 1 isoform X2,True,True,True
zinc transporter ZIP12 isoform X10,False,False,True
cytochrome P450 2E1,True,True,True
receptor-type tyrosine-protein phosphatase delta isoform X23,False,False,True
E3 ISG15--protein ligase HERC5,False,True,False
vesicle transport protein GOT1A,True,True,False
BSD domain-containing protein 1 isoform X2,True,True,True
mitochondrial S-adenosylmethionine carrier protein isoform X5,True,False,False
stimulator of interferon genes protein,False,True,False
probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2 isoform X2,False,False,True
leukocyte immunoglobulin-like receptor subfamily B member 4,True,False,False
lysine-specific demethylase 5C isoform X1,True,True,True
neural cell adhesion molecule L1-like protein isoform X1,True,False,True
LOW QUALITY PROTEIN: arginine-fifty homeobox,True,True,True
centrosome and spindle pole-associated protein 1 isoform X1,True,False,True
transmembrane protein 130,False,True,False
von Willebrand factor C and EGF domain-containing protein isoform X3,True,False,True
proline-rich basic protein 1,False,True,False
serine/arginine repetitive matrix protein 2-like isoform X1,True,True,False
protein FAM32A-like,False,True,True
FYN-binding protein 1 isoform X1,False,False,True
ecotropic viral integration site 5 protein homolog isoform X7,True,False,True
protein FAM81A isoform X2,True,False,True
CDK2-associated and cullin domain-containing protein 1 isoform X3,False,False,True
LOW QUALITY PROTEIN: high affinity immunoglobulin gamma Fc receptor I,False,False,True
small integral membrane protein 12,True,True,True
"proline dehydrogenase 1, mitochondrial isoform X1",True,True,False
E3 ubiquitin-protein ligase TRIP12 isoform X4,True,True,True
calponin-1 isoform X2,False,False,True
A-kinase anchor protein 13 isoform X4,False,False,True
AN1-type zinc finger protein 4 isoform X9,False,False,True
taste receptor type 2 member 10-like,False,True,True
dipeptidyl peptidase 8 isoform X3,False,False,True
WD repeat-containing protein 97,False,True,False
catenin delta-1 isoform X3,True,False,True
nuclear receptor corepressor 1 isoform X1,False,True,True
plasminogen isoform X1,True,False,False
LOW QUALITY PROTEIN: dynein axonemal intermediate chain 7,True,False,False
putative protein ZNF720 isoform X3,False,False,True
transcription termination factor 1,False,True,False
anoctamin-9 isoform X9,False,False,True
band 4.1-like protein 4B isoform X4,True,False,True
galactose-3-O-sulfotransferase 3 isoform X2,False,False,True
nephrocystin-4 isoform X5,True,False,True
inositol polyphosphate-4-phosphatase type I A isoform X12,True,False,True
LOW QUALITY PROTEIN: UL16-binding protein 3,True,False,False
neural cell adhesion molecule 1 isoform X3,True,True,True
probable maltase-glucoamylase 2 isoform X2,False,False,True
phosphomannomutase 2 isoform X3,False,True,True
ATP-dependent DNA helicase Q5 isoform X2,False,False,True
dynamin-binding protein isoform X1,True,False,True
complement component C8 gamma chain isoform X3,True,True,True
glutamate--cysteine ligase catalytic subunit isoform X3,False,False,True
zinc finger protein 692 isoform X4,True,True,True
probable palmitoyltransferase ZDHHC11B isoform X5,True,False,False
protein EURL homolog isoform X1,True,False,True
protein C3orf33 homolog isoform X2,True,False,True
ankyrin repeat domain-containing protein 22 isoform X2,False,False,True
fumarylacetoacetase isoform X1,True,True,True
claudin-10 isoform X1,True,False,True
protocadherin gamma-A7-like,False,True,False
very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2,True,True,False
reversion-inducing cysteine-rich protein with Kazal motifs isoform X3,False,False,True
band 4.1-like protein 3 isoform X10,False,False,True
ETS domain-containing transcription factor ERF isoform X2,False,True,True
fibrous sheath-interacting protein 2-like isoform X2,True,False,False
cytoplasmic polyadenylation element-binding protein 2 isoform X5,True,False,True
triggering receptor expressed on myeloid cells 2 isoform X1,True,False,False
heparan sulfate glucosamine 3-O-sulfotransferase 6 isoform X2,False,False,True
HERV-H LTR-associating protein 2 isoform X3,False,False,True
laminin subunit alpha-5 isoform X1,False,False,True
dnaJ homolog subfamily B member 2 isoform X5,False,False,True
ribosomal protein eS27-like isoform X3,True,False,False
acetylcholine receptor subunit delta isoform X1,True,True,True
dynein axonemal heavy chain 8 isoform X1,True,False,False
interleukin-7,False,True,False
butyrophilin subfamily 1 member A1,True,True,False
thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 2 isoform X2,True,True,False
transmembrane protein 82 isoform X1,False,False,True
eomesodermin homolog,False,True,False
activated CDC42 kinase 1 isoform X9,True,True,True
DAZ-associated protein 1 isoform X4,True,False,True
"solute carrier family 2, facilitated glucose transporter member 8 isoform X2",True,True,True
splicing factor ESS-2 homolog,False,True,False
small ribosomal subunit protein eS24 isoform X2,True,False,False
phosphatidylserine synthase 2 isoform X3,True,True,False
peroxisomal membrane protein 4 isoform X1,True,False,False
LOW QUALITY PROTEIN: ethanolamine kinase 1,False,True,False
WD repeat-containing protein 76 isoform X3,True,False,True
DNA repair protein XRCC4 isoform X1,True,False,True
zinc finger and SCAN domain-containing protein 16 isoform X3,False,False,True
ubiquitin carboxyl-terminal hydrolase 20 isoform X2,False,False,True
coiled-coil domain-containing protein 142 isoform X1,True,True,True
homeobox-containing protein 1 isoform X8,True,False,True
zinc finger protein 703,True,True,True
T cell receptor delta constant-like,False,True,True
TSC22 domain family protein 1 isoform X3,True,False,True
voltage-dependent P/Q-type calcium channel subunit alpha-1A isoform X4,False,False,True
CD5 antigen-like isoform X1,True,False,True
snRNA-activating protein complex subunit 1 isoform X1,True,False,True
"39S ribosomal protein L3, mitochondrial",False,True,True
"carnitine O-palmitoyltransferase 2, mitochondrial isoform X3",False,False,True
protein piccolo isoform X2,False,False,True
ran-binding protein 6,False,True,False
regulator of G-protein signaling 14 isoform X2,True,False,True
N-terminal Xaa-Pro-Lys N-methyltransferase 2 isoform X1,True,False,False
general transcription factor II-I isoform X5,False,False,True
RUN domain-containing protein 1 isoform X2,False,False,True
poly [ADP-ribose] polymerase tankyrase-1 isoform X2,False,False,True
hepatic sodium/bile acid cotransporter,True,True,False
ras-related protein Rab-26 isoform X1,False,True,True
nuclear pore complex protein Nup98-Nup96 isoform X2,True,True,True
mitogen-activated protein kinase kinase kinase kinase 4 isoform X12,True,True,True
conserved oligomeric Golgi complex subunit 8 isoform X2,False,False,True
spermatogenesis- and oogenesis-specific basic helix-loop-helix-containing protein 2,True,True,False
F-box-like/WD repeat-containing protein TBL1XR1 isoform X2,False,True,True
ligand-dependent corepressor isoform X5,True,False,True
solute carrier family 35 member F1 isoform X2,True,False,False
aftiphilin isoform X1,True,False,True
tetratricopeptide repeat protein 24 isoform X5,False,False,True
chromosome alignment-maintaining phosphoprotein 1 isoform X1,True,True,False
T-complex protein 1 subunit gamma,True,True,True
ubiquitin-conjugating enzyme E2 variant 3 isoform X2,True,False,True
LOW QUALITY PROTEIN: olfactory receptor 5AL1-like,True,False,False
tumor necrosis factor ligand superfamily member 12,False,False,True
DDB1- and CUL4-associated factor 16,True,True,True
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like isoform X1,True,True,True
E3 ubiquitin-protein ligase SH3RF1 isoform X5,True,False,False
BTB/POZ domain-containing protein KCTD9 isoform X2,False,True,False
synaptonemal complex protein 1 isoform X4,False,False,True
protein Jade-1 isoform X4,True,False,True
spermidine/spermine N(1)-acetyltransferase-like protein 1,True,True,True
zinc finger and BTB domain-containing protein 5 isoform X3,True,False,False
pro-interleukin-16 isoform X1,True,False,True
sex comb on midleg-like protein 4 isoform X3,True,False,True
peptidyl-glycine alpha-amidating monooxygenase isoform X8,True,False,True
EF-hand calcium-binding domain-containing protein 11 isoform X9,False,False,True
protein max isoform X1,True,True,True
skin-specific protein 32,False,True,True
protein MROH8,False,True,False
nucleoporin-62 C-terminal-like protein isoform X2,True,False,True
SLAM family member 5 isoform X1,True,False,True
GTP-binding protein 10,True,True,False
growth arrest and DNA damage-inducible protein GADD45 alpha,True,True,True
microtubule-associated protein 2 isoform X12,False,False,True
short transient receptor potential channel 1 isoform X3,True,False,True
intron Large complex component GCFC2 isoform X6,False,False,True
transcription factor SOX-6 isoform X12,True,False,True
RNA binding protein fox-1 homolog 2 isoform X7,True,False,True
3'-5' exoribonuclease 1-like,False,False,True
LOW QUALITY PROTEIN: complement C3,True,False,False
BCAS3 microtubule associated cell migration factor isoform X5,True,True,True
lysosomal Pro-X carboxypeptidase isoform X3,False,False,True
hepatocyte nuclear factor 1-beta isoform X1,False,False,True
spermatogenesis- and oogenesis-specific basic helix-loop-helix-containing protein 1,True,True,False
