Gene_Product	In_WildYak	In_Takin	In_WaterBuffalo
E3 ubiquitin-protein ligase BRE1A	TRUE	TRUE	FALSE
"atypical kinase COQ8B, mitochondrial"	FALSE	TRUE	TRUE
zinc finger protein 26	TRUE	TRUE	TRUE
killer cell lectin-like receptor subfamily B member 1	FALSE	FALSE	TRUE
zinc finger protein 485 isoform X4	FALSE	FALSE	TRUE
epidermal growth factor receptor kinase substrate 8	FALSE	TRUE	FALSE
lysine-specific demethylase 4A isoform X1	TRUE	FALSE	TRUE
polycomb protein SUZ12	FALSE	TRUE	FALSE
ankyrin-2 isoform X45	FALSE	FALSE	TRUE
linker for activation of T-cells family member 2	FALSE	TRUE	FALSE
collagen alpha-1(XXIII) chain isoform X2	FALSE	FALSE	TRUE
"interferon-induced, double-stranded RNA-activated protein kinase isoform X1"	TRUE	FALSE	TRUE
EP300-interacting inhibitor of differentiation 3	TRUE	TRUE	TRUE
uncharacterized protein KIAA1522 homolog isoform X6	FALSE	FALSE	TRUE
E3 ubiquitin-protein ligase RNF6	FALSE	TRUE	FALSE
histidine ammonia-lyase isoform X3	TRUE	FALSE	TRUE
transmembrane protein 114 isoform X3	FALSE	FALSE	TRUE
low-density lipoprotein receptor-related protein 8 isoform X2	TRUE	FALSE	TRUE
LOW QUALITY PROTEIN: interferon-induced very large GTPase 1-like	TRUE	TRUE	TRUE
mitogen-activated protein kinase 6 isoform X1	FALSE	TRUE	TRUE
tyrosine 3-monooxygenase isoform X1	TRUE	FALSE	FALSE
alpha-synuclein isoform X5	FALSE	FALSE	TRUE
PRA1 family protein 2	TRUE	TRUE	TRUE
CCR4-NOT transcription complex subunit 4 isoform X5	FALSE	TRUE	TRUE
taste receptor type 2 member 10-like	FALSE	TRUE	TRUE
G-protein coupled receptor 183	TRUE	TRUE	TRUE
zinc finger and SCAN domain-containing protein 29-like	TRUE	FALSE	FALSE
G-protein coupled receptor 83 isoform X2	TRUE	FALSE	FALSE
ubiquitin thioesterase OTUB1 isoform X1	FALSE	TRUE	FALSE
homeobox protein Hox-A3	TRUE	TRUE	TRUE
COP9 signalosome complex subunit 2 isoform X3	FALSE	FALSE	TRUE
glycerophosphodiester phosphodiesterase domain-containing protein 4 isoform X5	FALSE	FALSE	TRUE
actin-associated protein FAM107A isoform X1	TRUE	TRUE	TRUE
serine/threonine-protein kinase MARK2 isoform X3	FALSE	TRUE	TRUE
syntaxin-5 isoform X2	FALSE	FALSE	TRUE
myb-related protein A	FALSE	TRUE	FALSE
dmX-like protein 2 isoform X6	FALSE	FALSE	TRUE
beta-alanine-activating enzyme	FALSE	TRUE	FALSE
calcium-activated potassium channel subunit alpha-1 isoform X30	FALSE	FALSE	TRUE
homeobox protein SIX4 isoform X2	TRUE	FALSE	TRUE
LOW QUALITY PROTEIN: olfactory receptor 10AC1	TRUE	FALSE	FALSE
presenilin-2 isoform X2	TRUE	TRUE	TRUE
tyrosine-protein kinase Fgr isoform X2	FALSE	FALSE	TRUE
nucleoredoxin isoform X1	TRUE	FALSE	TRUE
E3 SUMO-protein ligase PIAS1 isoform X2	TRUE	TRUE	TRUE
glutamine-rich protein 2 isoform X3	FALSE	FALSE	TRUE
serine/threonine-protein kinase WNK1 isoform X15	TRUE	FALSE	TRUE
lung adenoma susceptibility protein 2 isoform X1	TRUE	FALSE	TRUE
gamma-aminobutyric acid receptor subunit rho-2 isoform X2	FALSE	FALSE	TRUE
kinesin light chain 1 isoform X11	TRUE	FALSE	TRUE
protein Abitram	TRUE	TRUE	TRUE
transcription termination factor 2 isoform X1	TRUE	FALSE	TRUE
natural resistance-associated macrophage protein 2 isoform X9	TRUE	FALSE	FALSE
corrinoid adenosyltransferase MMAB isoform X4	TRUE	FALSE	FALSE
"alkyldihydroxyacetonephosphate synthase, peroxisomal isoform X1"	TRUE	FALSE	TRUE
colipase isoform X1	TRUE	FALSE	FALSE
solute carrier family 13 member 5 isoform X3	FALSE	FALSE	TRUE
granulocyte-macrophage colony-stimulating factor receptor subunit alpha isoform X4	TRUE	FALSE	TRUE
dedicator of cytokinesis protein 11	FALSE	TRUE	FALSE
mitochondrial calcium uniporter regulator 1 isoform X1	TRUE	FALSE	TRUE
LOW QUALITY PROTEIN: zinc finger and SCAN domain containing 29	FALSE	TRUE	FALSE
terminal uridylyltransferase 4 isoform X1	TRUE	FALSE	TRUE
cation channel sperm-associated protein 4 isoform X3	FALSE	TRUE	FALSE
zinc finger protein 268 isoform X2	TRUE	FALSE	TRUE
protein crumbs homolog 2 isoform X2	TRUE	FALSE	TRUE
N-acetyltransferase 9 isoform X1	FALSE	FALSE	TRUE
protein-glucosylgalactosylhydroxylysine glucosidase isoform X1	TRUE	FALSE	TRUE
F-box/WD repeat-containing protein 1A isoform X5	TRUE	FALSE	TRUE
protein chibby homolog 1 isoform X2	TRUE	FALSE	TRUE
diphthamide biosynthesis protein 3 isoform X1	TRUE	FALSE	FALSE
EF-hand calcium-binding domain-containing protein 13	TRUE	FALSE	FALSE
mitogen-activated protein kinase 4 isoform X2	FALSE	FALSE	TRUE
coiled-coil domain-containing protein 141 isoform X3	TRUE	FALSE	TRUE
chromatin accessibility complex protein 1	TRUE	TRUE	TRUE
protein aurora borealis isoform X5	TRUE	FALSE	FALSE
disintegrin and metalloproteinase domain-containing protein 8 isoform X10	FALSE	FALSE	TRUE
E3 ubiquitin-protein ligase DTX4 isoform X3	FALSE	FALSE	TRUE
"cAMP-specific 3',5'-cyclic phosphodiesterase 7B isoform X1"	FALSE	TRUE	TRUE
olfactory receptor 52J3-like	FALSE	FALSE	TRUE
segment polarity protein dishevelled homolog DVL-3 isoform X4	TRUE	FALSE	TRUE
SEC14-like protein 3 isoform X1	TRUE	FALSE	TRUE
dynein regulatory complex subunit 5 isoform X1	TRUE	FALSE	TRUE
nck-associated protein 5	FALSE	TRUE	FALSE
pericentrin isoform X10	TRUE	FALSE	TRUE
zinc finger protein 585A isoform X9	FALSE	FALSE	TRUE
homeobox protein cut-like 2 isoform X3	FALSE	FALSE	TRUE
ras-related protein Rab-3D isoform X4	FALSE	FALSE	TRUE
zinc finger protein 84 isoform X4	TRUE	FALSE	FALSE
chromodomain-helicase-DNA-binding protein 3 isoform X8	FALSE	FALSE	TRUE
olfactory receptor 52E8	TRUE	FALSE	FALSE
tyrosine-protein kinase CSK	TRUE	TRUE	TRUE
mitochondrial import inner membrane translocase subunit Tim29	TRUE	TRUE	TRUE
arsenite methyltransferase	TRUE	TRUE	FALSE
tetratricopeptide repeat protein 5 isoform X1	FALSE	TRUE	FALSE
C-reactive protein-like	FALSE	TRUE	FALSE
serine/threonine-protein kinase SBK2 isoform X2	FALSE	TRUE	FALSE
kelch repeat and BTB domain-containing protein 7	TRUE	TRUE	TRUE
uncharacterized protein C8orf76 homolog isoform X1	TRUE	FALSE	FALSE
cell division cycle protein 27 homolog isoform X3	TRUE	FALSE	TRUE
radial spoke head 1 homolog isoform X2	TRUE	FALSE	TRUE
"HIG1 domain family member 2A, mitochondrial"	TRUE	TRUE	TRUE
dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 isoform X3	FALSE	FALSE	TRUE
transmembrane protein 196	FALSE	TRUE	FALSE
upstream-binding protein 1 isoform X2	TRUE	TRUE	FALSE
GREB1-like protein isoform X5	FALSE	FALSE	TRUE
amyloid-like protein 2 isoform X2	FALSE	FALSE	TRUE
PRAME family member 9/15-like	FALSE	FALSE	TRUE
large ribosomal subunit protein mL55 isoform X1	TRUE	FALSE	FALSE
S1 RNA-binding domain-containing protein 1 isoform X3	TRUE	FALSE	FALSE
CMRF35-like molecule 6 isoform X6	FALSE	FALSE	TRUE
formin-like protein 3 isoform X4	TRUE	FALSE	TRUE
zinc finger protein 532 isoform X2	FALSE	TRUE	TRUE
tapasin-related protein isoform X6	FALSE	TRUE	FALSE
GPI ethanolamine phosphate transferase 1	FALSE	TRUE	FALSE
CREB3 regulatory factor	TRUE	TRUE	TRUE
leucine-rich repeat and coiled-coil domain-containing protein 1	FALSE	TRUE	FALSE
protein delta homolog 2 isoform X2	FALSE	FALSE	TRUE
R3H and coiled-coil domain-containing protein 1 isoform X1	FALSE	FALSE	TRUE
aprataxin and PNK-like factor isoform X3	FALSE	FALSE	TRUE
SUMO-specific isopeptidase USPL1 isoform X1	FALSE	FALSE	TRUE
low-density lipoprotein receptor-related protein 1-like isoform X3	FALSE	FALSE	TRUE
pejvakin isoform X5	FALSE	FALSE	TRUE
E3 ubiquitin-protein ligase TRIM62 isoform X1	FALSE	FALSE	TRUE
duodenase-1 isoform X2	FALSE	FALSE	TRUE
homeobox protein Hox-C8	TRUE	TRUE	TRUE
"complex I assembly factor TIMMDC1, mitochondrial isoform X3"	TRUE	FALSE	FALSE
protein SFI1 homolog isoform X3	FALSE	FALSE	TRUE
protein FAM83H isoform X2	FALSE	FALSE	TRUE
monocarboxylate transporter 13 isoform X2	FALSE	FALSE	TRUE
myocardin-related transcription factor B isoform X3	TRUE	FALSE	TRUE
"nitric oxide synthase, inducible isoform X1"	TRUE	FALSE	TRUE
contactin-associated protein-like 3 isoform X2	TRUE	FALSE	TRUE
voltage-dependent T-type calcium channel subunit alpha-1G isoform X4	TRUE	FALSE	TRUE
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3	FALSE	FALSE	TRUE
probable ATP-dependent RNA helicase DDX17 isoform X2	TRUE	TRUE	TRUE
T-lymphocyte surface antigen Ly-9 isoform X4	TRUE	FALSE	TRUE
pleckstrin homology-like domain family B member 1 isoform X5	TRUE	FALSE	TRUE
carbonic anhydrase 12 isoform X2	TRUE	FALSE	TRUE
zinc finger CCCH domain-containing protein 14 isoform X4	TRUE	TRUE	TRUE
phosphatidylinositol glycan anchor biosynthesis class U protein isoform X2	FALSE	FALSE	TRUE
"polyribonucleotide nucleotidyltransferase 1, mitochondrial isoform X1"	TRUE	FALSE	TRUE
DNA repair protein RAD51 homolog 2 isoform X2	TRUE	FALSE	TRUE
dixin isoform X7	FALSE	FALSE	TRUE
protein SFI1 homolog isoform X1	FALSE	FALSE	TRUE
espin isoform X5	FALSE	FALSE	TRUE
deoxyribonuclease-2-beta	TRUE	TRUE	FALSE
syntaphilin isoform X4	FALSE	FALSE	TRUE
"39S ribosomal protein L1, mitochondrial isoform X3"	FALSE	FALSE	TRUE
CD5 antigen-like isoform X2	TRUE	FALSE	TRUE
caspase-6 isoform X2	FALSE	FALSE	TRUE
E3 ubiquitin-protein ligase UBR3 isoform X4	TRUE	FALSE	TRUE
small integral membrane protein 43	TRUE	FALSE	FALSE
olfactory receptor 13D1-like	FALSE	TRUE	TRUE
signal transducer and activator of transcription 3 isoform X3	TRUE	TRUE	TRUE
paladin	FALSE	TRUE	FALSE
"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C-like"	FALSE	TRUE	FALSE
sodium-dependent phosphate transport protein 3	FALSE	TRUE	FALSE
Fanconi anemia core complex-associated protein 24 isoform X3	FALSE	FALSE	TRUE
biogenesis of lysosome-related organelles complex 1 subunit 6 isoform X2	FALSE	FALSE	TRUE
keratin-associated protein 5-4-like	FALSE	FALSE	TRUE
nocturnin isoform X1	FALSE	FALSE	TRUE
dehydrogenase/reductase SDR family member 12 isoform X2	TRUE	TRUE	TRUE
TBC1 domain family member 12 isoform X2	TRUE	FALSE	TRUE
glycoprotein Xg isoform X8	FALSE	FALSE	TRUE
NKG2-D type II integral membrane protein	TRUE	TRUE	FALSE
vacuolar-sorting protein SNF8	TRUE	TRUE	FALSE
zinc finger CW-type PWWP domain protein 1 isoform X1	FALSE	FALSE	TRUE
dehydrogenase/reductase SDR family member 12 isoform X5	FALSE	FALSE	TRUE
angiogenic factor with G patch and FHA domains 1 isoform X1	TRUE	FALSE	FALSE
prospero homeobox protein 1 isoform X3	FALSE	FALSE	TRUE
nuclear cap-binding protein subunit 2 isoform X1	FALSE	FALSE	TRUE
histone-lysine N-methyltransferase SETDB2 isoform X6	FALSE	FALSE	TRUE
microtubule cross-linking factor 1 isoform X2	FALSE	TRUE	TRUE
zinc finger protein 484 isoform X2	TRUE	FALSE	TRUE
maestro heat-like repeat-containing protein family member 1 isoform X10	TRUE	FALSE	FALSE
dnaJ homolog subfamily A member 1 isoform X2	TRUE	FALSE	FALSE
luc7-like protein 3 isoform X3	FALSE	TRUE	FALSE
centromere protein P	FALSE	TRUE	FALSE
"histone-lysine N-methyltransferase, H3 lysine-79 specific isoform X4"	TRUE	TRUE	TRUE
E3 ubiquitin-protein ligase RNF38 isoform X5	TRUE	FALSE	TRUE
CD44 antigen isoform X19	FALSE	FALSE	TRUE
tensin-3 isoform X2	TRUE	FALSE	TRUE
olfactory receptor 5A1	TRUE	TRUE	FALSE
protein Wnt-4 isoform X2	TRUE	FALSE	TRUE
palmitoleoyl-protein carboxylesterase NOTUM isoform X1	TRUE	FALSE	TRUE
monocarboxylate transporter 4	TRUE	FALSE	TRUE
huntingtin-interacting protein 1 isoform X8	TRUE	FALSE	FALSE
polyamine-transporting ATPase 13A2 isoform X2	FALSE	FALSE	TRUE
synaptophysin-like protein 1	TRUE	FALSE	TRUE
NT-3 growth factor receptor isoform X3	TRUE	FALSE	TRUE
C-C chemokine receptor type 8	TRUE	TRUE	TRUE
DNA-binding protein inhibitor ID-1	TRUE	TRUE	TRUE
"DLA class II histocompatibility antigen, DR-1 beta chain isoform X1"	FALSE	FALSE	TRUE
hippocampus abundant transcript-like protein 1 isoform X4	TRUE	FALSE	TRUE
zinc finger protein 354A isoform X1	TRUE	FALSE	TRUE
protocadherin-11 X-linked isoform X1	TRUE	FALSE	TRUE
paired box protein Pax-8 isoform X3	TRUE	FALSE	TRUE
teneurin-3 isoform X6	FALSE	FALSE	TRUE
CUGBP Elav-like family member 3	FALSE	TRUE	FALSE
proline-rich protein 32	TRUE	TRUE	TRUE
"CMP-N-acetylneuraminate-beta-1,4-galactoside alpha-2,3-sialyltransferase isoform X1"	TRUE	FALSE	TRUE
ras-related protein Rap-2c	TRUE	TRUE	TRUE
WD repeat-containing protein 49 isoform X2	FALSE	FALSE	TRUE
LOW QUALITY PROTEIN: olfactory receptor 1009-like	FALSE	TRUE	FALSE
serine/threonine-protein kinase N2	FALSE	TRUE	FALSE
sperm flagellar protein 1-like isoform X5	TRUE	FALSE	FALSE
LOW QUALITY PROTEIN: olfactory receptor 5F1-like	TRUE	FALSE	FALSE
tyrosine-protein kinase receptor UFO isoform X4	FALSE	FALSE	TRUE
cAMP-responsive element modulator isoform X4	TRUE	FALSE	TRUE
glutamate-rich protein 1	TRUE	FALSE	FALSE
coiled-coil domain-containing protein 15 isoform X19	FALSE	FALSE	TRUE
"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 isoform X5"	TRUE	FALSE	FALSE
MAP kinase-activated protein kinase 3 isoform X1	TRUE	FALSE	FALSE
secretory carrier-associated membrane protein 5	FALSE	TRUE	TRUE
CD44 antigen isoform X8	TRUE	FALSE	TRUE
protein Hook homolog 2 isoform X2	TRUE	TRUE	TRUE
centrosomal protein of 170 kDa protein B isoform X7	TRUE	FALSE	FALSE
disks large homolog 2 isoform X13	FALSE	FALSE	TRUE
potassium voltage-gated channel subfamily A member 3	TRUE	TRUE	TRUE
"tyrosine--tRNA ligase, cytoplasmic isoform X1"	FALSE	TRUE	TRUE
DNA topoisomerase 2-binding protein 1 isoform X2	TRUE	FALSE	TRUE
HEAT repeat-containing protein 5A isoform X6	TRUE	FALSE	FALSE
golgin subfamily A member 1 isoform X1	TRUE	TRUE	FALSE
sphingosine kinase 1	FALSE	TRUE	FALSE
liprin-alpha-2 isoform X13	FALSE	FALSE	TRUE
COP9 signalosome complex subunit 1 isoform X4	TRUE	TRUE	TRUE
vacuolar protein sorting-associated protein 41 homolog	FALSE	TRUE	FALSE
regulation of nuclear pre-mRNA domain-containing protein 1B	TRUE	TRUE	TRUE
dedicator of cytokinesis protein 11-like isoform X3	FALSE	FALSE	TRUE
BRCA1-A complex subunit RAP80 isoform X1	FALSE	FALSE	TRUE
pseudokinase FAM20A isoform X1	TRUE	FALSE	FALSE
folliculin-interacting protein 1 isoform X2	TRUE	FALSE	TRUE
protein FAM72A	FALSE	TRUE	TRUE
lys-63-specific deubiquitinase BRCC36 isoform X3	FALSE	FALSE	TRUE
dnaJ homolog subfamily C member 24 isoform X1	TRUE	TRUE	TRUE
zinc finger Ran-binding domain-containing protein 2-like	FALSE	TRUE	FALSE
general transcription factor IIH subunit 3 isoform X1	FALSE	FALSE	TRUE
"GTPase Era, mitochondrial isoform X3"	FALSE	FALSE	TRUE
WD repeat domain phosphoinositide-interacting protein 3 isoform X1	TRUE	FALSE	TRUE
two pore calcium channel protein 2 isoform X2	FALSE	FALSE	TRUE
IQ motif and ubiquitin-like domain-containing protein isoform X2	TRUE	FALSE	FALSE
V-type proton ATPase subunit D isoform X2	FALSE	TRUE	FALSE
cytochrome P450 4A25-like	TRUE	TRUE	FALSE
FANCD2 opposite strand protein	TRUE	TRUE	TRUE
clusterin-associated protein 1	FALSE	TRUE	FALSE
LOW QUALITY PROTEIN: histamine H4 receptor	TRUE	FALSE	FALSE
peroxisomal biogenesis factor 5 isoform X1	TRUE	TRUE	TRUE
exportin-6 isoform X3	TRUE	TRUE	TRUE
prolactin receptor isoform X2	FALSE	FALSE	TRUE
zinc finger protein 605	FALSE	TRUE	FALSE
platelet-derived growth factor receptor-like protein isoform X2	FALSE	TRUE	TRUE
thymosin beta-10	TRUE	FALSE	TRUE
cell cycle checkpoint control protein RAD9A isoform X2	TRUE	TRUE	TRUE
"steroid 17-alpha-hydroxylase/17,20 lyase isoform X1"	TRUE	TRUE	FALSE
single-stranded DNA-binding protein 4 isoform X6	TRUE	TRUE	TRUE
dynamin-1 isoform X2	TRUE	FALSE	TRUE
MTRF1L release factor glutamine methyltransferase isoform X1	TRUE	TRUE	TRUE
GPN-loop GTPase 3	FALSE	TRUE	FALSE
trans-3-hydroxy-L-proline dehydratase isoform X3	FALSE	FALSE	TRUE
neurobeachin isoform X3	TRUE	FALSE	TRUE
dynein axonemal intermediate chain 2	TRUE	TRUE	FALSE
ecto-NOX disulfide-thiol exchanger 1 isoform X4	FALSE	FALSE	TRUE
uncharacterized protein C9orf43 homolog isoform X2	TRUE	FALSE	TRUE
phosphatidylinositol 3-kinase catalytic subunit type 3 isoform X2	TRUE	FALSE	TRUE
protocadherin beta-4-like	FALSE	TRUE	FALSE
histone-lysine N-methyltransferase SETDB2	FALSE	TRUE	FALSE
tumor protein p53-inducible nuclear protein 2 isoform X2	TRUE	TRUE	TRUE
leucine-rich repeat-containing protein 56 isoform X1	TRUE	FALSE	FALSE
ethanolamine kinase 1	TRUE	FALSE	TRUE
ameloblastin isoform X5	FALSE	FALSE	TRUE
pyroglutamyl-peptidase 1-like protein isoform X6	FALSE	TRUE	FALSE
ubiquitin-protein ligase E3A isoform X2	TRUE	TRUE	TRUE
uterine milk protein	TRUE	FALSE	FALSE
meteorin-like protein isoform X1	FALSE	TRUE	FALSE
run domain Beclin-1-interacting and cysteine-rich domain-containing protein isoform X2	TRUE	TRUE	TRUE
keratinocyte differentiation-associated protein	FALSE	TRUE	FALSE
coiled-coil domain-containing protein 3-like isoform X1	FALSE	FALSE	TRUE
deoxyribonuclease TATDN1 isoform X3	TRUE	TRUE	FALSE
"ubiquinone biosynthesis monooxygenase COQ6, mitochondrial"	FALSE	TRUE	FALSE
myotubularin-related protein 4 isoform X1	FALSE	TRUE	TRUE
T cell receptor beta variable 9	FALSE	FALSE	TRUE
ribosome biogenesis protein NSA2 homolog	TRUE	TRUE	TRUE
zinc finger protein 410 isoform X2	TRUE	TRUE	TRUE
apoptotic chromatin condensation inducer in the nucleus isoform X9	FALSE	FALSE	TRUE
phosphatidylinositol-3-phosphate phosphatase MTMR1 isoform X3	TRUE	FALSE	FALSE
ubiquitin carboxyl-terminal hydrolase 36	TRUE	TRUE	TRUE
prefoldin subunit 3	FALSE	TRUE	TRUE
ras-specific guanine nucleotide-releasing factor 1 isoform X1	TRUE	FALSE	TRUE
keratin-associated protein 4-7-like isoform X2	TRUE	FALSE	TRUE
SH2 domain-containing protein 3C isoform X1	TRUE	TRUE	TRUE
protein DEPP1	TRUE	TRUE	TRUE
tripartite motif-containing protein 43-like	TRUE	FALSE	TRUE
gasdermin-E	TRUE	TRUE	FALSE
pericentrin isoform X6	TRUE	TRUE	TRUE
lanC-like protein 2 isoform X1	TRUE	FALSE	FALSE
kelch domain-containing protein 4 isoform X3	FALSE	FALSE	TRUE
TBC1 domain family member 25 isoform X2	FALSE	TRUE	FALSE
divergent protein kinase domain 1B	FALSE	TRUE	FALSE
DNA (cytosine-5)-methyltransferase 1 isoform X3	FALSE	FALSE	TRUE
voltage-gated monoatomic cation channel TMEM109	TRUE	FALSE	FALSE
cyclic AMP-responsive element-binding protein 5 isoform X5	FALSE	FALSE	TRUE
LOW QUALITY PROTEIN: ADP-ribosylation factor-binding protein GGA3	TRUE	FALSE	FALSE
mesoderm induction early response protein 1 isoform X13	FALSE	FALSE	TRUE
TNFAIP3-interacting protein 3 isoform X6	FALSE	FALSE	TRUE
pleiotrophin isoform X1	TRUE	FALSE	TRUE
hepatocyte nuclear factor 1-beta isoform X3	FALSE	FALSE	TRUE
olfactory receptor 51F2	TRUE	TRUE	TRUE
LOW QUALITY PROTEIN: synaptotagmin-12	FALSE	TRUE	FALSE
LOW QUALITY PROTEIN: peroxiredoxin-2	TRUE	FALSE	FALSE
transcriptional enhancer factor TEF-1 isoform X9	FALSE	FALSE	TRUE
"thioredoxin-dependent peroxide reductase, mitochondrial-like"	FALSE	TRUE	FALSE
alpha-adducin isoform X6	TRUE	TRUE	TRUE
heat shock 70 kDa protein 14 isoform X4	TRUE	TRUE	FALSE
corticosteroid 11-beta-dehydrogenase isozyme 1 isoform X2	FALSE	FALSE	TRUE
nucleolar protein 4 isoform X1	TRUE	FALSE	TRUE
60S ribosomal protein L13a-like	FALSE	TRUE	TRUE
striatin-3 isoform X2	TRUE	TRUE	TRUE
lysophospholipid acyltransferase 1 isoform X6	FALSE	FALSE	TRUE
transmembrane protein 104	FALSE	FALSE	TRUE
tyrosine-protein kinase Lyn isoform X2	TRUE	FALSE	TRUE
F-actin-monooxygenase MICAL1 isoform X4	TRUE	FALSE	TRUE
TNF receptor-associated factor 2 isoform X2	FALSE	FALSE	TRUE
activated CDC42 kinase 1 isoform X7	TRUE	TRUE	TRUE
probable E3 ubiquitin-protein ligase HECTD4	FALSE	TRUE	FALSE
zinc finger protein 501-like	FALSE	TRUE	TRUE
stAR-related lipid transfer protein 13 isoform X5	TRUE	FALSE	TRUE
regulating synaptic membrane exocytosis protein 2 isoform X10	FALSE	FALSE	TRUE
glutamate receptor 4 isoform X3	TRUE	FALSE	TRUE
complement decay-accelerating factor isoform X18	FALSE	FALSE	TRUE
Krueppel-like factor 12 isoform X1	FALSE	FALSE	TRUE
adenylosuccinate lyase	TRUE	TRUE	TRUE
LOW QUALITY PROTEIN: apical junction component 1 homolog	TRUE	FALSE	FALSE
endothelial differentiation-related factor 1	TRUE	TRUE	TRUE
zinc finger protein OZF-like	TRUE	TRUE	FALSE
SUMO-specific isopeptidase USPL1 isoform X4	FALSE	FALSE	TRUE
LOW QUALITY PROTEIN: PHD finger protein 11	TRUE	TRUE	TRUE
ELMO domain-containing protein 1	FALSE	TRUE	FALSE
titin isoform X17	FALSE	FALSE	TRUE
transcriptional regulator ERG isoform X6	TRUE	FALSE	FALSE
sterile alpha motif domain-containing protein 12 isoform X6	FALSE	FALSE	TRUE
proton-coupled amino acid transporter 4 isoform X1	FALSE	FALSE	TRUE
neuroligin-1 isoform X1	TRUE	FALSE	TRUE
ciliary rootlet coiled-coil protein 2 isoform X1	TRUE	FALSE	FALSE
general vesicular transport factor p115 isoform X4	FALSE	FALSE	TRUE
leucine-rich repeat flightless-interacting protein 1 isoform X15	TRUE	FALSE	TRUE
"LOW QUALITY PROTEIN: arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2"	TRUE	FALSE	FALSE
glucagon-like peptide 2 receptor	TRUE	TRUE	FALSE
short transient receptor potential channel 6 isoform X3	TRUE	FALSE	TRUE
elastin isoform X8	FALSE	TRUE	TRUE
prolyl hydroxylase EGLN3	TRUE	TRUE	TRUE
UDP-glucuronosyltransferase 1A1-like	FALSE	TRUE	FALSE
AMME syndrome candidate gene 1 protein isoform X2	FALSE	FALSE	TRUE
synaptotagmin-2 isoform X3	TRUE	FALSE	FALSE
partitioning defective 3 homolog isoform X12	TRUE	FALSE	TRUE
double-stranded RNA-specific adenosine deaminase isoform X6	TRUE	FALSE	TRUE
zinc finger protein 251-like isoform X2	TRUE	FALSE	FALSE
mitochondrial sodium/calcium exchanger protein isoform X6	FALSE	FALSE	TRUE
TLC domain-containing protein 3A isoform X1	TRUE	FALSE	TRUE
mastermind-like domain-containing protein 1 isoform X3	TRUE	FALSE	TRUE
interleukin-6	TRUE	TRUE	FALSE
large neutral amino acids transporter small subunit 2 isoform X1	FALSE	FALSE	TRUE
exocyst complex component 5 isoform X2	TRUE	FALSE	FALSE
muscleblind-like protein 3 isoform X5	TRUE	FALSE	TRUE
"discoidin, CUB and LCCL domain-containing protein 1 isoform X4"	FALSE	FALSE	TRUE
LOW QUALITY PROTEIN: signal-regulatory protein beta-1-like	FALSE	TRUE	FALSE
RNA-binding protein Nova-2	TRUE	TRUE	TRUE
uncharacterized protein LOC123334528	FALSE	FALSE	TRUE
uncharacterized protein LOC102408563	FALSE	FALSE	TRUE
interferon-stimulated gene 20 kDa protein isoform X2	FALSE	FALSE	TRUE
rho guanine nucleotide exchange factor 28 isoform X7	TRUE	FALSE	TRUE
coiled-coil domain-containing protein 78 isoform X7	FALSE	FALSE	TRUE
phospholipid scramblase family member 5	TRUE	FALSE	FALSE
WD repeat-containing protein 75 isoform X2	FALSE	FALSE	TRUE
monocyte to macrophage differentiation factor isoform X4	TRUE	FALSE	TRUE
C-type lectin domain family 4 member G isoform X1	FALSE	FALSE	TRUE
nicastrin isoform X1	TRUE	FALSE	TRUE
ankyrin repeat domain-containing protein 13D isoform X2	TRUE	TRUE	TRUE
microtubule-associated protein 1B isoform X1	TRUE	FALSE	TRUE
sorbin and SH3 domain-containing protein 1 isoform X36	TRUE	FALSE	TRUE
transcription factor COE1 isoform X7	TRUE	FALSE	TRUE
protein DENND6B isoform X9	FALSE	FALSE	TRUE
centrosomal protein of 41 kDa isoform X2	TRUE	FALSE	FALSE
cysteine and tyrosine-rich protein 1 isoform X8	FALSE	FALSE	TRUE
LOW QUALITY PROTEIN: acetoacetyl-CoA synthetase	TRUE	FALSE	FALSE
cancer/testis antigen 47A-like isoform X2	FALSE	FALSE	TRUE
E3 ubiquitin-protein ligase pellino homolog 2 isoform X1	TRUE	FALSE	TRUE
leukocyte immunoglobulin-like receptor subfamily A member 6 isoform X15	FALSE	FALSE	TRUE
trafficking protein particle complex subunit 11 isoform X3	FALSE	FALSE	TRUE
ATP-dependent RNA helicase DDX3X isoform X2	TRUE	TRUE	TRUE
MAP/microtubule affinity-regulating kinase 4 isoform X2	TRUE	TRUE	TRUE
transcription initiation factor TFIID subunit 8 isoform X4	TRUE	FALSE	TRUE
AP-3 complex subunit mu-2	TRUE	TRUE	TRUE
sorbin and SH3 domain-containing protein 1 isoform X37	TRUE	FALSE	TRUE
unconventional myosin-XVIIIa isoform X3	TRUE	TRUE	TRUE
centromere protein V	FALSE	TRUE	FALSE
protein regulator of cytokinesis 1 isoform X8	TRUE	FALSE	TRUE
E3 ubiquitin-protein ligase TRIM68 isoform X3	TRUE	FALSE	FALSE
cell surface glycoprotein CD200 receptor 1 isoform X5	TRUE	FALSE	FALSE
N-alpha-acetyltransferase 11	TRUE	TRUE	TRUE
